Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2026-01-30T05:00+02:00,2211,3663,75
2026-01-30T05:15+02:00,2211,3663,47.5
2026-01-30T05:30+02:00,2211,3663,32.69
2026-01-30T05:45+02:00,2211,3663,84.27
2026-01-30T06:00+02:00,2699,3593,84.99
2026-01-30T06:15+02:00,2699,3593,94
2026-01-30T06:30+02:00,2699,3593,98.11
2026-01-30T06:45+02:00,2699,3593,96.69
2026-01-30T07:00+02:00,2979,4137,94.96
2026-01-30T07:15+02:00,2979,4137,86.83
2026-01-30T07:30+02:00,2979,4137,98.86
2026-01-30T07:45+02:00,2979,4137,97.69
2026-01-30T08:00+02:00,2791,5025,101.39
2026-01-30T08:15+02:00,2791,5025,100.82
2026-01-30T08:30+02:00,2791,5025,100.18
2026-01-30T08:45+02:00,2791,5025,84.68
2026-01-30T09:00+02:00,1734,6282,99.34
2026-01-30T09:15+02:00,1734,6282,85.03
2026-01-30T09:30+02:00,1734,6282,86.36
2026-01-30T09:45+02:00,1734,6282,96.68
2026-01-30T10:00+02:00,1163,6850,155.1
2026-01-30T10:15+02:00,1163,6850,88.91
2026-01-30T10:30+02:00,1163,6850,80
2026-01-30T10:45+02:00,1163,6850,80
2026-01-30T11:00+02:00,1170,6652,84.32
2026-01-30T11:15+02:00,1170,6652,70
2026-01-30T11:30+02:00,1170,6652,38
2026-01-30T11:45+02:00,1170,6652,38
2026-01-30T12:00+02:00,1180,6701,38
2026-01-30T12:15+02:00,1180,6701,38
2026-01-30T12:30+02:00,1180,6701,38
2026-01-30T12:45+02:00,1180,6701,41.6
2026-01-30T13:00+02:00,1216,6418,38
2026-01-30T13:15+02:00,1216,6418,42.5
2026-01-30T13:30+02:00,1216,6418,80
2026-01-30T13:45+02:00,1216,6418,84.53
2026-01-30T14:00+02:00,1759,5680,88.03
2026-01-30T14:15+02:00,1759,5680,91.45
2026-01-30T14:30+02:00,1759,5680,100.31
2026-01-30T14:45+02:00,1759,5680,146.45
2026-01-30T15:00+02:00,2580,4788,87.04
2026-01-30T15:15+02:00,2580,4788,142.76
2026-01-30T15:30+02:00,2580,4788,86.96
2026-01-30T15:45+02:00,2580,4788,98.81
2026-01-30T16:00+02:00,3565,3845,83.26
2026-01-30T16:15+02:00,3565,3845,86.18
2026-01-30T16:30+02:00,3565,3845,85.73
2026-01-30T16:45+02:00,3565,3845,120.93
2026-01-30T17:00+02:00,4998,2970,87.72
2026-01-30T17:15+02:00,4998,2970,120.92
2026-01-30T17:30+02:00,4998,2970,104.38
2026-01-30T17:45+02:00,4998,2970,143.25
2026-01-30T18:00+02:00,5134,2824,137.72
2026-01-30T18:15+02:00,5134,2824,137.07
2026-01-30T18:30+02:00,5134,2824,146.18
2026-01-30T18:45+02:00,5134,2824,156.16
2026-01-30T19:00+02:00,4930,2766,149.81
2026-01-30T19:15+02:00,4930,2766,149.63
2026-01-30T19:30+02:00,4930,2766,143.02
2026-01-30T19:45+02:00,4930,2766,148.02
2026-01-30T20:00+02:00,4959,2468,140.53
2026-01-30T20:15+02:00,4959,2468,153.56
2026-01-30T20:30+02:00,4959,2468,148.55
2026-01-30T20:45+02:00,4959,2468,120.93
2026-01-30T21:00+02:00,5128,2345,162.33
2026-01-30T21:15+02:00,5128,2345,150.56
2026-01-30T21:30+02:00,5128,2345,142.76
2026-01-30T21:45+02:00,5128,2345,124.42
2026-01-30T22:00+02:00,5041,2179,132.13
2026-01-30T22:15+02:00,5041,2179,125.93
2026-01-30T22:30+02:00,5041,2179,120.07
2026-01-30T22:45+02:00,5041,2179,101.77
2026-01-30T23:00+02:00,4879,1940,99.69
2026-01-30T23:15+02:00,4879,1940,98.12
2026-01-30T23:30+02:00,4879,1940,98.12
2026-01-30T23:45+02:00,4879,1940,98.92
2026-01-31T00:00+02:00,4832,1537,120.27
2026-01-31T00:15+02:00,4832,1537,114.9
2026-01-31T00:30+02:00,4832,1537,102.8
2026-01-31T00:45+02:00,4832,1537,96.83
2026-01-31T01:00+02:00,4507,1562,98.11
2026-01-31T01:15+02:00,4507,1562,97
2026-01-31T01:30+02:00,4507,1562,96.64
2026-01-31T01:45+02:00,4507,1562,96.53
2026-01-31T02:00+02:00,4227,1672,96.5
2026-01-31T02:15+02:00,4227,1672,96.18
2026-01-31T02:30+02:00,4227,1672,96.63
2026-01-31T02:45+02:00,4227,1672,96.83
2026-01-31T03:00+02:00,4247,1634,96.53
2026-01-31T03:15+02:00,4247,1634,95.79
2026-01-31T03:30+02:00,4247,1634,97.75
2026-01-31T03:45+02:00,4247,1634,97.13
2026-01-31T04:00+02:00,3934,1780,98.6
2026-01-31T04:15+02:00,3934,1780,98.19
2026-01-31T04:30+02:00,3934,1780,98.15
2026-01-31T04:45+02:00,3934,1780,98.17
2026-01-31T05:00+02:00,3693,1954,98.18
2026-01-31T05:15+02:00,3693,1954,98.16
2026-01-31T05:30+02:00,3693,1954,98.18
2026-01-31T05:45+02:00,3693,1954,105.42
2026-01-31T06:00+02:00,3573,2249,98.19
2026-01-31T06:15+02:00,3573,2249,103.3
2026-01-31T06:30+02:00,3573,2249,103.49
2026-01-31T06:45+02:00,3573,2249,98.78
2026-01-31T07:00+02:00,3801,2497,98.13
2026-01-31T07:15+02:00,3801,2497,108.51
2026-01-31T07:30+02:00,3801,2497,109.5
2026-01-31T07:45+02:00,3801,2497,120.93
2026-01-31T08:00+02:00,3670,3059,110.34
2026-01-31T08:15+02:00,3670,3059,118.38
2026-01-31T08:30+02:00,3670,3059,122.08
2026-01-31T08:45+02:00,3670,3059,122.7
2026-01-31T09:00+02:00,2766,4433,120.92
2026-01-31T09:15+02:00,2766,4433,124.74
2026-01-31T09:30+02:00,2766,4433,127.06
2026-01-31T09:45+02:00,2766,4433,128.27
2026-01-31T10:00+02:00,2182,5481,128.86
2026-01-31T10:15+02:00,2182,5481,99.51
2026-01-31T10:30+02:00,2182,5481,89.4
2026-01-31T10:45+02:00,2182,5481,90.14
2026-01-31T11:00+02:00,1806,5497,95
2026-01-31T11:15+02:00,1806,5497,87.84
2026-01-31T11:30+02:00,1806,5497,85.87
2026-01-31T11:45+02:00,1806,5497,81.72
2026-01-31T12:00+02:00,1604,5865,76.82
2026-01-31T12:15+02:00,1604,5865,70
2026-01-31T12:30+02:00,1604,5865,69.29
2026-01-31T12:45+02:00,1604,5865,47.5
2026-01-31T13:00+02:00,1589,5691,47.5
2026-01-31T13:15+02:00,1589,5691,70
2026-01-31T13:30+02:00,1589,5691,75.63
2026-01-31T13:45+02:00,1589,5691,79.98
2026-01-31T14:00+02:00,1626,5153,82.58
2026-01-31T14:15+02:00,1626,5153,84.51
2026-01-31T14:30+02:00,1626,5153,84.38
2026-01-31T14:45+02:00,1626,5153,87.93
2026-01-31T15:00+02:00,2286,4470,83.05
2026-01-31T15:15+02:00,2286,4470,82.74
2026-01-31T15:30+02:00,2286,4470,83.61
2026-01-31T15:45+02:00,2286,4470,84.42
2026-01-31T16:00+02:00,3512,3099,84.23
2026-01-31T16:15+02:00,3512,3099,86.17
2026-01-31T16:30+02:00,3512,3099,88.96
2026-01-31T16:45+02:00,3512,3099,96.7
2026-01-31T17:00+02:00,4706,2021,116.57
2026-01-31T17:15+02:00,4706,2021,129.3
2026-01-31T17:30+02:00,4706,2021,135.31
2026-01-31T17:45+02:00,4706,2021,144.86
2026-01-31T18:00+02:00,4854,1842,138.39
2026-01-31T18:15+02:00,4854,1842,150.91
2026-01-31T18:30+02:00,4854,1842,150.59
2026-01-31T18:45+02:00,4854,1842,153.49
2026-01-31T19:00+02:00,4964,1853,154.42
2026-01-31T19:15+02:00,4964,1853,155.04
2026-01-31T19:30+02:00,4964,1853,149.26
2026-01-31T19:45+02:00,4964,1853,142.07
2026-01-31T20:00+02:00,4899,1861,150.76
2026-01-31T20:15+02:00,4899,1861,146.68
2026-01-31T20:30+02:00,4899,1861,136.44
2026-01-31T20:45+02:00,4899,1861,128.05
2026-01-31T21:00+02:00,4838,2028,138.18
2026-01-31T21:15+02:00,4838,2028,129.05
2026-01-31T21:30+02:00,4838,2028,125.07
2026-01-31T21:45+02:00,4838,2028,114.34
2026-01-31T22:00+02:00,4770,2212,124.3
2026-01-31T22:15+02:00,4770,2212,118.1
2026-01-31T22:30+02:00,4770,2212,114.45
2026-01-31T22:45+02:00,4770,2212,107.5
2026-01-31T23:00+02:00,4321,2353,97.58
2026-01-31T23:15+02:00,4321,2353,96.85
2026-01-31T23:30+02:00,4321,2353,98.15
2026-01-31T23:45+02:00,4321,2353,98.1
2026-02-01T00:00+02:00,4290,2012,98.16
2026-02-01T00:15+02:00,4290,2012,109.71
2026-02-01T00:30+02:00,4290,2012,104.7
2026-02-01T00:45+02:00,4290,2012,98.17
2026-02-01T01:00+02:00,3777,2075,109.92
2026-02-01T01:15+02:00,3777,2075,101.6
2026-02-01T01:30+02:00,3777,2075,96.44
2026-02-01T01:45+02:00,3777,2075,95.7
2026-02-01T02:00+02:00,3466,2365,99.36
2026-02-01T02:15+02:00,3466,2365,99.21
2026-02-01T02:30+02:00,3466,2365,98.12
2026-02-01T02:45+02:00,3466,2365,93.81
2026-02-01T03:00+02:00,3104,2650,92.02
2026-02-01T03:15+02:00,3104,2650,89.81
2026-02-01T03:30+02:00,3104,2650,88.09
2026-02-01T03:45+02:00,3104,2650,85.05
2026-02-01T04:00+02:00,2928,2655,83.62
2026-02-01T04:15+02:00,2928,2655,67.21
2026-02-01T04:30+02:00,2928,2655,60
2026-02-01T04:45+02:00,2928,2655,60
2026-02-01T05:00+02:00,2894,2671,60
2026-02-01T05:15+02:00,2894,2671,60
2026-02-01T05:30+02:00,2894,2671,83.66
2026-02-01T05:45+02:00,2894,2671,85.35
2026-02-01T06:00+02:00,2928,2696,89.99
2026-02-01T06:15+02:00,2928,2696,91.83
2026-02-01T06:30+02:00,2928,2696,93.76
2026-02-01T06:45+02:00,2928,2696,98.37
2026-02-01T07:00+02:00,2635,2777,94.47
2026-02-01T07:15+02:00,2635,2777,96.68
2026-02-01T07:30+02:00,2635,2777,96.22
2026-02-01T07:45+02:00,2635,2777,106.26
2026-02-01T08:00+02:00,2714,3083,102.85
2026-02-01T08:15+02:00,2714,3083,106.89
2026-02-01T08:30+02:00,2714,3083,110.03
2026-02-01T08:45+02:00,2714,3083,113.82
2026-02-01T09:00+02:00,2580,3865,108.24
2026-02-01T09:15+02:00,2580,3865,111.45
2026-02-01T09:30+02:00,2580,3865,112.48
2026-02-01T09:45+02:00,2580,3865,111.97
2026-02-01T10:00+02:00,2475,4552,111.77
2026-02-01T10:15+02:00,2475,4552,102.11
2026-02-01T10:30+02:00,2475,4552,108.95
2026-02-01T10:45+02:00,2475,4552,109.99
2026-02-01T11:00+02:00,2135,4923,98.11
2026-02-01T11:15+02:00,2135,4923,98.11
2026-02-01T11:30+02:00,2135,4923,97.32
2026-02-01T11:45+02:00,2135,4923,97.44
2026-02-01T12:00+02:00,1873,5266,88.96
2026-02-01T12:15+02:00,1873,5266,95.58
2026-02-01T12:30+02:00,1873,5266,97.28
2026-02-01T12:45+02:00,1873,5266,95.79
2026-02-01T13:00+02:00,2038,5168,95.89
2026-02-01T13:15+02:00,2038,5168,97.75
2026-02-01T13:30+02:00,2038,5168,107.82
2026-02-01T13:45+02:00,2038,5168,104.89
2026-02-01T14:00+02:00,2561,4388,88.8
2026-02-01T14:15+02:00,2561,4388,88.91
2026-02-01T14:30+02:00,2561,4388,92.49
2026-02-01T14:45+02:00,2561,4388,96.25
2026-02-01T15:00+02:00,2905,3720,88.27
2026-02-01T15:15+02:00,2905,3720,88.88
2026-02-01T15:30+02:00,2905,3720,88.29
2026-02-01T15:45+02:00,2905,3720,95.54
2026-02-01T16:00+02:00,3239,3232,95.87
2026-02-01T16:15+02:00,3239,3232,95.26
2026-02-01T16:30+02:00,3239,3232,95.69
2026-02-01T16:45+02:00,3239,3232,98.78
2026-02-01T17:00+02:00,4104,3002,105.93
2026-02-01T17:15+02:00,4104,3002,112.35
2026-02-01T17:30+02:00,4104,3002,117.16
2026-02-01T17:45+02:00,4104,3002,128.07
2026-02-01T18:00+02:00,4219,3044,120.93
2026-02-01T18:15+02:00,4219,3044,125.44
2026-02-01T18:30+02:00,4219,3044,127.4
2026-02-01T18:45+02:00,4219,3044,130.73
2026-02-01T19:00+02:00,4614,3147,120.92
2026-02-01T19:15+02:00,4614,3147,120.92
2026-02-01T19:30+02:00,4614,3147,120.92
2026-02-01T19:45+02:00,4614,3147,120.05
2026-02-01T20:00+02:00,4596,3115,133.94
2026-02-01T20:15+02:00,4596,3115,130.8
2026-02-01T20:30+02:00,4596,3115,132.4
2026-02-01T20:45+02:00,4596,3115,134.83
2026-02-01T21:00+02:00,4503,3077,116.6
2026-02-01T21:15+02:00,4503,3077,122.77
2026-02-01T21:30+02:00,4503,3077,116.11
2026-02-01T21:45+02:00,4503,3077,116.65
2026-02-01T22:00+02:00,4427,2756,104.24
2026-02-01T22:15+02:00,4427,2756,103.74
2026-02-01T22:30+02:00,4427,2756,101.46
2026-02-01T22:45+02:00,4427,2756,99.64
2026-02-01T23:00+02:00,4001,2618,98.21
2026-02-01T23:15+02:00,4001,2618,98.11
2026-02-01T23:30+02:00,4001,2618,94.2
2026-02-01T23:45+02:00,4001,2618,98.11
2026-02-02T00:00+02:00,3833,2280,99.62
2026-02-02T00:15+02:00,3833,2280,96.62
2026-02-02T00:30+02:00,3833,2280,93.67
2026-02-02T00:45+02:00,3833,2280,92.1
2026-02-02T01:00+02:00,3529,2216,100.66
2026-02-02T01:15+02:00,3529,2216,94.77
2026-02-02T01:30+02:00,3529,2216,93.19
2026-02-02T01:45+02:00,3529,2216,89.15
2026-02-02T02:00+02:00,3362,2384,92.28
2026-02-02T02:15+02:00,3362,2384,92.71
2026-02-02T02:30+02:00,3362,2384,92.44
2026-02-02T02:45+02:00,3362,2384,94.1
2026-02-02T03:00+02:00,3293,2462,94.67
2026-02-02T03:15+02:00,3293,2462,95.12
2026-02-02T03:30+02:00,3293,2462,93.86
2026-02-02T03:45+02:00,3293,2462,93.52
2026-02-02T04:00+02:00,3246,2514,91.64
2026-02-02T04:15+02:00,3246,2514,91.35
2026-02-02T04:30+02:00,3246,2514,91.18
2026-02-02T04:45+02:00,3246,2514,91.3
2026-02-02T05:00+02:00,3367,2557,92.02
2026-02-02T05:15+02:00,3367,2557,92.69
2026-02-02T05:30+02:00,3367,2557,93.87
2026-02-02T05:45+02:00,3367,2557,98.33
2026-02-02T06:00+02:00,3682,2618,100.25
2026-02-02T06:15+02:00,3682,2618,105.49
2026-02-02T06:30+02:00,3682,2618,112.35
2026-02-02T06:45+02:00,3682,2618,135.88
2026-02-02T07:00+02:00,4095,3147,115.43
2026-02-02T07:15+02:00,4095,3147,112.81
2026-02-02T07:30+02:00,4095,3147,112.48
2026-02-02T07:45+02:00,4095,3147,113.96
2026-02-02T08:00+02:00,3976,3857,115.98
2026-02-02T08:15+02:00,3976,3857,115.71
2026-02-02T08:30+02:00,3976,3857,114.03
2026-02-02T08:45+02:00,3976,3857,104.22
2026-02-02T09:00+02:00,3457,5058,97.66
2026-02-02T09:15+02:00,3457,5058,96.04
2026-02-02T09:30+02:00,3457,5058,94.33
2026-02-02T09:45+02:00,3457,5058,93.72
2026-02-02T10:00+02:00,3060,5821,94.31
2026-02-02T10:15+02:00,3060,5821,99.66
2026-02-02T10:30+02:00,3060,5821,93.91
2026-02-02T10:45+02:00,3060,5821,94.29
2026-02-02T11:00+02:00,3136,5764,98.33
2026-02-02T11:15+02:00,3136,5764,94.76
2026-02-02T11:30+02:00,3136,5764,96.87
2026-02-02T11:45+02:00,3136,5764,97.12
2026-02-02T12:00+02:00,3218,5764,96.65
2026-02-02T12:15+02:00,3218,5764,95.3
2026-02-02T12:30+02:00,3218,5764,97.91
2026-02-02T12:45+02:00,3218,5764,98.74
2026-02-02T13:00+02:00,3039,5838,93.72
2026-02-02T13:15+02:00,3039,5838,94.16
2026-02-02T13:30+02:00,3039,5838,92.89
2026-02-02T13:45+02:00,3039,5838,92.66
2026-02-02T14:00+02:00,3312,5384,92.21
2026-02-02T14:15+02:00,3312,5384,92.37
2026-02-02T14:30+02:00,3312,5384,91.72
2026-02-02T14:45+02:00,3312,5384,92.05
2026-02-02T15:00+02:00,3474,4897,91.38
2026-02-02T15:15+02:00,3474,4897,92.53
2026-02-02T15:30+02:00,3474,4897,92.55
2026-02-02T15:45+02:00,3474,4897,92.17
2026-02-02T16:00+02:00,4147,3750,93.66
2026-02-02T16:15+02:00,4147,3750,100.05
2026-02-02T16:30+02:00,4147,3750,106.86
2026-02-02T16:45+02:00,4147,3750,122.89
2026-02-02T17:00+02:00,4779,2860,103.99
2026-02-02T17:15+02:00,4779,2860,118.8
2026-02-02T17:30+02:00,4779,2860,183.05
2026-02-02T17:45+02:00,4779,2860,222.55
2026-02-02T18:00+02:00,4736,2949,169.03
2026-02-02T18:15+02:00,4736,2949,217.66
2026-02-02T18:30+02:00,4736,2949,240.16
2026-02-02T18:45+02:00,4736,2949,246.62
2026-02-02T19:00+02:00,4737,2960,215.85
2026-02-02T19:15+02:00,4737,2960,226.22
2026-02-02T19:30+02:00,4737,2960,233.96
2026-02-02T19:45+02:00,4737,2960,236.65
2026-02-02T20:00+02:00,4750,3026,233.61
2026-02-02T20:15+02:00,4750,3026,201.03
2026-02-02T20:30+02:00,4750,3026,223.73
2026-02-02T20:45+02:00,4750,3026,186.62
2026-02-02T21:00+02:00,4748,2979,209.18
2026-02-02T21:15+02:00,4748,2979,166.71
2026-02-02T21:30+02:00,4748,2979,120.16
2026-02-02T21:45+02:00,4748,2979,116.38
2026-02-02T22:00+02:00,4743,2781,163.21
2026-02-02T22:15+02:00,4743,2781,156.93
2026-02-02T22:30+02:00,4743,2781,143.45
2026-02-02T22:45+02:00,4743,2781,114.49
2026-02-02T23:00+02:00,4695,2472,156.93
2026-02-02T23:15+02:00,4695,2472,129.38
2026-02-02T23:30+02:00,4695,2472,115.14
2026-02-02T23:45+02:00,4695,2472,109.93
2026-02-03T00:00+02:00,4685,1836,123.36
2026-02-03T00:15+02:00,4685,1836,107.68
2026-02-03T00:30+02:00,4685,1836,103.14
2026-02-03T00:45+02:00,4685,1836,98.55
2026-02-03T01:00+02:00,4810,1160,104.06
2026-02-03T01:15+02:00,4810,1160,104.05
2026-02-03T01:30+02:00,4810,1160,104.05
2026-02-03T01:45+02:00,4810,1160,98.87
2026-02-03T02:00+02:00,4718,1200,104.05
2026-02-03T02:15+02:00,4718,1200,101.24
2026-02-03T02:30+02:00,4718,1200,104.05
2026-02-03T02:45+02:00,4718,1200,98.24
2026-02-03T03:00+02:00,4530,1268,105.2
2026-02-03T03:15+02:00,4530,1268,100.33
2026-02-03T03:30+02:00,4530,1268,101.9
2026-02-03T03:45+02:00,4530,1268,99.77
2026-02-03T04:00+02:00,4531,1249,99.58
2026-02-03T04:15+02:00,4531,1249,99.71
2026-02-03T04:30+02:00,4531,1249,101.42
2026-02-03T04:45+02:00,4531,1249,100.05
2026-02-03T05:00+02:00,4355,1180,97.01
2026-02-03T05:15+02:00,4355,1180,99.56
2026-02-03T05:30+02:00,4355,1180,98.15
2026-02-03T05:45+02:00,4355,1180,109.57
2026-02-03T06:00+02:00,4508,1392,104.05
2026-02-03T06:15+02:00,4508,1392,109.12
2026-02-03T06:30+02:00,4508,1392,114.06
2026-02-03T06:45+02:00,4508,1392,135.32
2026-02-03T07:00+02:00,4766,1896,121.78
2026-02-03T07:15+02:00,4766,1896,139.47
2026-02-03T07:30+02:00,4766,1896,144.94
2026-02-03T07:45+02:00,4766,1896,153.81
2026-02-03T08:00+02:00,4417,2978,202.04
2026-02-03T08:15+02:00,4417,2978,161.86
2026-02-03T08:30+02:00,4417,2978,136.65
2026-02-03T08:45+02:00,4417,2978,106.75
2026-02-03T09:00+02:00,3649,4832,154.37
2026-02-03T09:15+02:00,3649,4832,117.42
2026-02-03T09:30+02:00,3649,4832,126
2026-02-03T09:45+02:00,3649,4832,106.33
2026-02-03T10:00+02:00,3038,5804,100.25
2026-02-03T10:15+02:00,3038,5804,95.33
2026-02-03T10:30+02:00,3038,5804,91.15
2026-02-03T10:45+02:00,3038,5804,90
2026-02-03T11:00+02:00,2640,6699,89.62
2026-02-03T11:15+02:00,2640,6699,90
2026-02-03T11:30+02:00,2640,6699,90
2026-02-03T11:45+02:00,2640,6699,88.35
2026-02-03T12:00+02:00,2711,6632,85
2026-02-03T12:15+02:00,2711,6632,85
2026-02-03T12:30+02:00,2711,6632,85
2026-02-03T12:45+02:00,2711,6632,80
2026-02-03T13:00+02:00,2740,6509,77.88
2026-02-03T13:15+02:00,2740,6509,79.93
2026-02-03T13:30+02:00,2740,6509,85
2026-02-03T13:45+02:00,2740,6509,85
2026-02-03T14:00+02:00,2891,6017,90
2026-02-03T14:15+02:00,2891,6017,90.4
2026-02-03T14:30+02:00,2891,6017,90.81
2026-02-03T14:45+02:00,2891,6017,92
2026-02-03T15:00+02:00,3394,4978,93.97
2026-02-03T15:15+02:00,3394,4978,99.36
2026-02-03T15:30+02:00,3394,4978,100.55
2026-02-03T15:45+02:00,3394,4978,111.5
2026-02-03T16:00+02:00,4477,3617,103
2026-02-03T16:15+02:00,4477,3617,112.35
2026-02-03T16:30+02:00,4477,3617,121.46
2026-02-03T16:45+02:00,4477,3617,163.46
2026-02-03T17:00+02:00,4938,2477,112.52
2026-02-03T17:15+02:00,4938,2477,145
2026-02-03T17:30+02:00,4938,2477,145.6
2026-02-03T17:45+02:00,4938,2477,216.88
2026-02-03T18:00+02:00,4937,2428,173.83
2026-02-03T18:15+02:00,4937,2428,174.34
2026-02-03T18:30+02:00,4937,2428,203.06
2026-02-03T18:45+02:00,4937,2428,209.06
2026-02-03T19:00+02:00,5014,2527,188.57
2026-02-03T19:15+02:00,5014,2527,189.36
2026-02-03T19:30+02:00,5014,2527,190.92
2026-02-03T19:45+02:00,5014,2527,198.62
2026-02-03T20:00+02:00,5013,2597,200.41
2026-02-03T20:15+02:00,5013,2597,196
2026-02-03T20:30+02:00,5013,2597,177.56
2026-02-03T20:45+02:00,5013,2597,145
2026-02-03T21:00+02:00,5133,2630,175.71
2026-02-03T21:15+02:00,5133,2630,145
2026-02-03T21:30+02:00,5133,2630,145
2026-02-03T21:45+02:00,5133,2630,120.29
2026-02-03T22:00+02:00,4805,2567,165
2026-02-03T22:15+02:00,4805,2567,145
2026-02-03T22:30+02:00,4805,2567,120.56
2026-02-03T22:45+02:00,4805,2567,108.29
2026-02-03T23:00+02:00,4562,2336,120.7
2026-02-03T23:15+02:00,4562,2336,112.19
2026-02-03T23:30+02:00,4562,2336,107.02
2026-02-03T23:45+02:00,4562,2336,108.88
2026-02-04T00:00+02:00,4756,2053,114.55
2026-02-04T00:15+02:00,4756,2053,107.71
2026-02-04T00:30+02:00,4756,2053,104.05
2026-02-04T00:45+02:00,4756,2053,97.13
2026-02-04T01:00+02:00,4533,1434,104.65
2026-02-04T01:15+02:00,4533,1434,104.05
2026-02-04T01:30+02:00,4533,1434,104.06
2026-02-04T01:45+02:00,4533,1434,104.33
2026-02-04T02:00+02:00,4449,1307,109.2
2026-02-04T02:15+02:00,4449,1307,107.7
2026-02-04T02:30+02:00,4449,1307,98.57
2026-02-04T02:45+02:00,4449,1307,103.52
2026-02-04T03:00+02:00,4379,1289,108.65
2026-02-04T03:15+02:00,4379,1289,104.38
2026-02-04T03:30+02:00,4379,1289,101.52
2026-02-04T03:45+02:00,4379,1289,100.05
2026-02-04T04:00+02:00,4447,1413,101.46
2026-02-04T04:15+02:00,4447,1413,103.9
2026-02-04T04:30+02:00,4447,1413,100.12
2026-02-04T04:45+02:00,4447,1413,98.21
2026-02-04T05:00+02:00,4330,1549,102.02
2026-02-04T05:15+02:00,4330,1549,99.64
2026-02-04T05:30+02:00,4330,1549,103.58
2026-02-04T05:45+02:00,4330,1549,110.29
2026-02-04T06:00+02:00,4111,2273,95.38
2026-02-04T06:15+02:00,4111,2273,108.71
2026-02-04T06:30+02:00,4111,2273,109.19
2026-02-04T06:45+02:00,4111,2273,110.6
2026-02-04T07:00+02:00,4219,3091,113.63
2026-02-04T07:15+02:00,4219,3091,125.19
2026-02-04T07:30+02:00,4219,3091,113.06
2026-02-04T07:45+02:00,4219,3091,112.64
2026-02-04T08:00+02:00,4128,3677,133.84
2026-02-04T08:15+02:00,4128,3677,129.87
2026-02-04T08:30+02:00,4128,3677,114.66
2026-02-04T08:45+02:00,4128,3677,110.56
2026-02-04T09:00+02:00,3411,4777,110.25
2026-02-04T09:15+02:00,3411,4777,97.21
2026-02-04T09:30+02:00,3411,4777,93.67
2026-02-04T09:45+02:00,3411,4777,92.04
2026-02-04T10:00+02:00,2672,5702,92.58
2026-02-04T10:15+02:00,2672,5702,92.15
2026-02-04T10:30+02:00,2672,5702,90.9
2026-02-04T10:45+02:00,2672,5702,92.17
2026-02-04T11:00+02:00,2480,6093,111.17
2026-02-04T11:15+02:00,2480,6093,109.73
2026-02-04T11:30+02:00,2480,6093,105.73
2026-02-04T11:45+02:00,2480,6093,105.04
2026-02-04T12:00+02:00,2036,6793,108.91
2026-02-04T12:15+02:00,2036,6793,95.5
2026-02-04T12:30+02:00,2036,6793,91.49
2026-02-04T12:45+02:00,2036,6793,90.91
2026-02-04T13:00+02:00,2015,6597,86.53
2026-02-04T13:15+02:00,2015,6597,85.38
2026-02-04T13:30+02:00,2015,6597,55
2026-02-04T13:45+02:00,2015,6597,55
2026-02-04T14:00+02:00,2031,6306,50
2026-02-04T14:15+02:00,2031,6306,75
2026-02-04T14:30+02:00,2031,6306,90.92
2026-02-04T14:45+02:00,2031,6306,91.26
2026-02-04T15:00+02:00,2274,5631,86.62
2026-02-04T15:15+02:00,2274,5631,90.95
2026-02-04T15:30+02:00,2274,5631,92.21
2026-02-04T15:45+02:00,2274,5631,89.9
2026-02-04T16:00+02:00,2846,4959,44.72
2026-02-04T16:15+02:00,2846,4959,0.01
2026-02-04T16:30+02:00,2846,4959,82.99
2026-02-04T16:45+02:00,2846,4959,90.9
2026-02-04T17:00+02:00,3546,4457,95.75
2026-02-04T17:15+02:00,3546,4457,105.24
2026-02-04T17:30+02:00,3546,4457,107.92
2026-02-04T17:45+02:00,3546,4457,110.12
2026-02-04T18:00+02:00,3962,4454,134.24
2026-02-04T18:15+02:00,3962,4454,137.73
2026-02-04T18:30+02:00,3962,4454,135.81
2026-02-04T18:45+02:00,3962,4454,137.39
2026-02-04T19:00+02:00,4014,4512,126.77
2026-02-04T19:15+02:00,4014,4512,133.11
2026-02-04T19:30+02:00,4014,4512,121.3
2026-02-04T19:45+02:00,4014,4512,120.93
2026-02-04T20:00+02:00,3808,4636,122.26
2026-02-04T20:15+02:00,3808,4636,123.8
2026-02-04T20:30+02:00,3808,4636,119.29
2026-02-04T20:45+02:00,3808,4636,110.37
2026-02-04T21:00+02:00,3291,4923,105.81
2026-02-04T21:15+02:00,3291,4923,105
2026-02-04T21:30+02:00,3291,4923,98.34
2026-02-04T21:45+02:00,3291,4923,96.54
2026-02-04T22:00+02:00,2995,4518,93.26
2026-02-04T22:15+02:00,2995,4518,91.31
2026-02-04T22:30+02:00,2995,4518,90.64
2026-02-04T22:45+02:00,2995,4518,91.99
2026-02-04T23:00+02:00,2873,4113,91.88
2026-02-04T23:15+02:00,2873,4113,94
2026-02-04T23:30+02:00,2873,4113,93.71
2026-02-04T23:45+02:00,2873,4113,87.94
2026-02-05T00:00+02:00,2652,3811,92.95
2026-02-05T00:15+02:00,2652,3811,91.14
2026-02-05T00:30+02:00,2652,3811,85.09
2026-02-05T00:45+02:00,2652,3811,79.76
